,name,place_id,business_status,location,raiting,price_level,total_reviews,direction
147,Restaurante Metropolitan Galileo,ChIJa2JM2O-ZpBIRL8SroAFEiwg,OPERATIONAL,"{'lat': 41.3815581, 'lng': 2.1334279}",4.9,,10,"C/ de Galileu, 186 - Interior, Barcelona"
148,Taverna la bauxa,ChIJ04bKVYaYpBIRgrNfBtZlM7I,OPERATIONAL,"{'lat': 41.3786703, 'lng': 2.1374851}",4.6,1.0,632,"Carrer del Vallespir, 23, Barcelona"
149,Fonda Can Portell,ChIJPf1-eoaYpBIRL9G7K5lv8Wg,OPERATIONAL,"{'lat': 41.3771339, 'lng': 2.1368996}",4.4,2.0,1327,"Pg. de Sant Antoni, 17, Barcelona"
150,O'Rincón da Terra,ChIJia8OBoeYpBIR-SxY_ryPuW4,OPERATIONAL,"{'lat': 41.3794372, 'lng': 2.1379446}",4.1,1.0,960,"Carrer dels Comtes de Bell-Lloc, 51, Barcelona"
151,Santa Burg,ChIJkTjeu4eYpBIRaYZRrUP3Bkc,OPERATIONAL,"{'lat': 41.379727, 'lng': 2.1367631}",4.2,2.0,1787,"Carrer del Vallespir, 51, Barcelona"
152,Restaurant Bodega de Tapas,ChIJjQSXZYaYpBIRqOV52Gz9wl4,OPERATIONAL,"{'lat': 41.3772436, 'lng': 2.1371217}",3.9,,409,"Pg. de Sant Antoni, 23, Barcelona"
153,L'Home dels Nassos,ChIJzf6lXYiYpBIRhuIKAGaGvcA,OPERATIONAL,"{'lat': 41.3794222, 'lng': 2.1338611}",4.9,,303,"Carrer de Melcior de Palau, 62, Barcelona"
154,Restaurante O'noso,ChIJw_FUO4iYpBIRu-SzuS1stj4,OPERATIONAL,"{'lat': 41.3808995, 'lng': 2.1336113}",4.3,1.0,63,"C/ de Galileu, 173, Barcelona"
155,La Mundana,ChIJ-5mq8IeYpBIRKTqCUWV5BAg,OPERATIONAL,"{'lat': 41.3811259, 'lng': 2.1358199}",4.5,2.0,2057,"Carrer del Vallespir, 93, Barcelona"
156,Macot | Bar a Vins,ChIJ_xiSEoiYpBIRTFm_hESJYy0,OPERATIONAL,"{'lat': 41.3803785, 'lng': 2.1346846}",4.6,2.0,274,"C. de Violant d'Hongria Reina d'Aragó, 150, Barcelona"
157,Sants Es Crema,ChIJ3S3aiYeYpBIRRrbmIGfVNmY,OPERATIONAL,"{'lat': 41.38143669999999, 'lng': 2.136813800000001}",4.2,3.0,799,"Carrer dels Comtes de Bell-Lloc, 118, Barcelona"
158,Olivos Comida y Vinos,ChIJdddVPoiYpBIRH-u56MmnugE,OPERATIONAL,"{'lat': 41.380405, 'lng': 2.1338305}",4.8,2.0,436,"C/ de Galileu, 159, Barcelona"
159,Mamma Lucia,ChIJM9eVPIiYpBIRUjU42p7nkjM,OPERATIONAL,"{'lat': 41.3807222, 'lng': 2.1336707}",4.4,1.0,658,"C/ de Galileu, 169, Barcelona"
160,Restaurante Metropolitan Galileo,ChIJa2JM2O-ZpBIRL8SroAFEiwg,OPERATIONAL,"{'lat': 41.3815581, 'lng': 2.1334279}",4.9,,10,"C/ de Galileu, 186 - Interior, Barcelona"
161,Restaurant Racó del Nord,ChIJy-ZcyYmYpBIREck48On3tiE,OPERATIONAL,"{'lat': 41.3805702, 'lng': 2.1323802}",4.2,2.0,917,"C/ de Joan Güell, 107, Barcelona"
162,Restaurante El Rebost de Vallespir,ChIJSaU7s2KYpBIRFfxguajgjNo,OPERATIONAL,"{'lat': 41.3822637, 'lng': 2.1349162}",4.0,1.0,116,"Carrer del Vallespir, 123, Barcelona"
163,Restaurant Cabañeros,ChIJoYkl-IaYpBIRjRVlUIlKHEs,OPERATIONAL,"{'lat': 41.37830870000001, 'lng': 2.137726}",4.1,1.0,1073,"Carrer del Vallespir, 17, Barcelona"
164,ORIGEN Restaurante,ChIJocptdn6ZpBIRiGsUWrjyHjQ,OPERATIONAL,"{'lat': 41.3780247, 'lng': 2.1349688}",4.7,,15,"C/ de Galileu, 85, Barcelona"
165,Restaurante Carmen,ChIJ7x47WoaYpBIR3TTQ_0d6U4w,OPERATIONAL,"{'lat': 41.378122, 'lng': 2.137285}",4.1,2.0,1024,"C/ de Valladolid, 44, Barcelona"
166,PORTI BAR,ChIJSYjlFYaYpBIR91DB6OdPZSQ,OPERATIONAL,"{'lat': 41.3776842, 'lng': 2.1359933}",4.5,1.0,108,"Carrer d'Alcolea, 75, Barcelona"
167,Maison du gourmet,ChIJo_hqYX2YpBIRsiCnpd7rYPk,OPERATIONAL,"{'lat': 41.3816734, 'lng': 2.1366554}",3.9,1.0,128,"Carrer dels Comtes de Bell-Lloc, 132, Barcelona"
168,Restaurante Secreto Mediterráneo,ChIJCb5tXFeZpBIRl1_gLIZP4BU,OPERATIONAL,"{'lat': 41.3819554, 'lng': 2.1314834}",4.9,,137,"Carrer de Fígols, 34, Barcelona"
169,Masedy Coffe Lounge & Restaurant,ChIJb98SLIiYpBIRe--Fc9f1NtU,OPERATIONAL,"{'lat': 41.3811007, 'lng': 2.1328809}",3.7,1.0,265,"Av. de Madrid, 171, Barcelona"
170,Nou Hokkaido,ChIJfaB5TX2YpBIR8dfmBpt2NQw,OPERATIONAL,"{'lat': 41.3821458, 'lng': 2.1353852}",4.3,1.0,285,"Carrer del Vallespir, 130, 132, Barcelona"
171,O'Rincón da Terra,ChIJia8OBoeYpBIR-SxY_ryPuW4,OPERATIONAL,"{'lat': 41.3794372, 'lng': 2.1379446}",4.1,1.0,960,"Carrer dels Comtes de Bell-Lloc, 51, Barcelona"
172,Taverna la bauxa,ChIJ04bKVYaYpBIRgrNfBtZlM7I,OPERATIONAL,"{'lat': 41.3786703, 'lng': 2.1374851}",4.6,1.0,632,"Carrer del Vallespir, 23, Barcelona"
173,La Mundana,ChIJ-5mq8IeYpBIRKTqCUWV5BAg,OPERATIONAL,"{'lat': 41.3811259, 'lng': 2.1358199}",4.5,2.0,2057,"Carrer del Vallespir, 93, Barcelona"
174,Sants Es Crema,ChIJ3S3aiYeYpBIRRrbmIGfVNmY,OPERATIONAL,"{'lat': 41.38143669999999, 'lng': 2.136813800000001}",4.2,3.0,799,"Carrer dels Comtes de Bell-Lloc, 118, Barcelona"
175,Restaurante O'noso,ChIJw_FUO4iYpBIRu-SzuS1stj4,OPERATIONAL,"{'lat': 41.3808995, 'lng': 2.1336113}",4.3,1.0,63,"C/ de Galileu, 173, Barcelona"
176,Restaurante El Rebost de Vallespir,ChIJSaU7s2KYpBIRFfxguajgjNo,OPERATIONAL,"{'lat': 41.3822637, 'lng': 2.1349162}",4.0,1.0,116,"Carrer del Vallespir, 123, Barcelona"
177,Macot | Bar a Vins,ChIJ_xiSEoiYpBIRTFm_hESJYy0,OPERATIONAL,"{'lat': 41.3803785, 'lng': 2.1346846}",4.6,2.0,274,"C. de Violant d'Hongria Reina d'Aragó, 150, Barcelona"
178,Restaurante Metropolitan Galileo,ChIJa2JM2O-ZpBIRL8SroAFEiwg,OPERATIONAL,"{'lat': 41.3815581, 'lng': 2.1334279}",4.9,,10,"C/ de Galileu, 186 - Interior, Barcelona"
179,Mamma Lucia,ChIJM9eVPIiYpBIRUjU42p7nkjM,OPERATIONAL,"{'lat': 41.3807222, 'lng': 2.1336707}",4.4,1.0,658,"C/ de Galileu, 169, Barcelona"
180,Olivos Comida y Vinos,ChIJdddVPoiYpBIRH-u56MmnugE,OPERATIONAL,"{'lat': 41.380405, 'lng': 2.1338305}",4.8,2.0,436,"C/ de Galileu, 159, Barcelona"
181,L'Home dels Nassos,ChIJzf6lXYiYpBIRhuIKAGaGvcA,OPERATIONAL,"{'lat': 41.3794222, 'lng': 2.1338611}",4.9,,303,"Carrer de Melcior de Palau, 62, Barcelona"
182,Hot Dogs,ChIJCWjzV32YpBIRwDrkvZpBqj0,OPERATIONAL,"{'lat': 41.3815286, 'lng': 2.1357987}",4.0,1.0,643,"Plaça del Centre, 2, Barcelona"
183,Restaurant Racó del Nord,ChIJy-ZcyYmYpBIREck48On3tiE,OPERATIONAL,"{'lat': 41.3805702, 'lng': 2.1323802}",4.2,2.0,917,"C/ de Joan Güell, 107, Barcelona"
184,Nou Hokkaido,ChIJfaB5TX2YpBIR8dfmBpt2NQw,OPERATIONAL,"{'lat': 41.3821458, 'lng': 2.1353852}",4.3,1.0,285,"Carrer del Vallespir, 130, 132, Barcelona"
185,Maison du gourmet,ChIJo_hqYX2YpBIRsiCnpd7rYPk,OPERATIONAL,"{'lat': 41.3816734, 'lng': 2.1366554}",3.9,1.0,128,"Carrer dels Comtes de Bell-Lloc, 132, Barcelona"
186,El Huarique restaurante,ChIJ_YV-YrmZpBIRNBJ5kfCPh4M,OPERATIONAL,"{'lat': 41.38294370000001, 'lng': 2.1341529}",3.6,,23,"C. d'Evarist Arnús, 38, Barcelona"
187,Bar-celona Cafè,ChIJ___P8YeYpBIRl5sQbSJNTlM,OPERATIONAL,"{'lat': 41.3807646, 'lng': 2.1360635}",4.2,1.0,201,"Carrer del Vallespir, 81, Barcelona"
188,Restaurante Secreto Mediterráneo,ChIJCb5tXFeZpBIRl1_gLIZP4BU,OPERATIONAL,"{'lat': 41.3819554, 'lng': 2.1314834}",4.9,,137,"Carrer de Fígols, 34, Barcelona"
189,Masedy Coffe Lounge & Restaurant,ChIJb98SLIiYpBIRe--Fc9f1NtU,OPERATIONAL,"{'lat': 41.3811007, 'lng': 2.1328809}",3.7,1.0,265,"Av. de Madrid, 171, Barcelona"
190,Hungry eyes Restaurant,ChIJe2D3fouZpBIRABpj095AHz8,OPERATIONAL,"{'lat': 41.3833741, 'lng': 2.135682000000001}",4.7,,312,"Carrer dels Comtes de Bell-Lloc, 188, Barcelona"
191,Barra Cevichera,ChIJhX2yPHGZpBIRGFxmnpwLyiQ,OPERATIONAL,"{'lat': 41.3829424, 'lng': 2.1341585}",3.8,,28,"C. d'Evarist Arnús, 38, Barcelona"
192,Restaurant Cabañeros,ChIJoYkl-IaYpBIRjRVlUIlKHEs,OPERATIONAL,"{'lat': 41.37830870000001, 'lng': 2.137726}",4.1,1.0,1073,"Carrer del Vallespir, 17, Barcelona"
193,Restaurante El Rebost de Vallespir,ChIJSaU7s2KYpBIRFfxguajgjNo,OPERATIONAL,"{'lat': 41.3822637, 'lng': 2.1349162}",4.0,1.0,116,"Carrer del Vallespir, 123, Barcelona"
194,Sants Es Crema,ChIJ3S3aiYeYpBIRRrbmIGfVNmY,OPERATIONAL,"{'lat': 41.38143669999999, 'lng': 2.136813800000001}",4.2,3.0,799,"Carrer dels Comtes de Bell-Lloc, 118, Barcelona"
195,La Mundana,ChIJ-5mq8IeYpBIRKTqCUWV5BAg,OPERATIONAL,"{'lat': 41.3811259, 'lng': 2.1358199}",4.5,2.0,2057,"Carrer del Vallespir, 93, Barcelona"
196,Restaurante O'noso,ChIJw_FUO4iYpBIRu-SzuS1stj4,OPERATIONAL,"{'lat': 41.3808995, 'lng': 2.1336113}",4.3,1.0,63,"C/ de Galileu, 173, Barcelona"
197,Restaurante Metropolitan Galileo,ChIJa2JM2O-ZpBIRL8SroAFEiwg,OPERATIONAL,"{'lat': 41.3815581, 'lng': 2.1334279}",4.9,,10,"C/ de Galileu, 186 - Interior, Barcelona"
198,El Huarique restaurante,ChIJ_YV-YrmZpBIRNBJ5kfCPh4M,OPERATIONAL,"{'lat': 41.38294370000001, 'lng': 2.1341529}",3.6,,23,"C. d'Evarist Arnús, 38, Barcelona"
199,Pollastríssim,ChIJTRzqtGKYpBIRx3Zr-T2Firs,OPERATIONAL,"{'lat': 41.3824447, 'lng': 2.1351598}",4.3,1.0,386,"Carrer del Vallespir, 140, Barcelona"
200,Nou Hokkaido,ChIJfaB5TX2YpBIR8dfmBpt2NQw,OPERATIONAL,"{'lat': 41.3821458, 'lng': 2.1353852}",4.3,1.0,285,"Carrer del Vallespir, 130, 132, Barcelona"
201,The Good Burger,ChIJZ-lpVS6ZpBIR-IkcY9L113o,OPERATIONAL,"{'lat': 41.3822948, 'lng': 2.1359289}",3.6,1.0,1069,"Plaça del Centre, 15, Barcelona"
202,Hot Dogs,ChIJCWjzV32YpBIRwDrkvZpBqj0,OPERATIONAL,"{'lat': 41.3815286, 'lng': 2.1357987}",4.0,1.0,643,"Plaça del Centre, 2, Barcelona"
203,Hungry eyes Restaurant,ChIJe2D3fouZpBIRABpj095AHz8,OPERATIONAL,"{'lat': 41.3833741, 'lng': 2.135682000000001}",4.7,,312,"Carrer dels Comtes de Bell-Lloc, 188, Barcelona"
204,Barra Cevichera,ChIJhX2yPHGZpBIRGFxmnpwLyiQ,OPERATIONAL,"{'lat': 41.3829424, 'lng': 2.1341585}",3.8,,28,"C. d'Evarist Arnús, 38, Barcelona"
205,Mamma Lucia,ChIJM9eVPIiYpBIRUjU42p7nkjM,OPERATIONAL,"{'lat': 41.3807222, 'lng': 2.1336707}",4.4,1.0,658,"C/ de Galileu, 169, Barcelona"
206,Maison du gourmet,ChIJo_hqYX2YpBIRsiCnpd7rYPk,OPERATIONAL,"{'lat': 41.3816734, 'lng': 2.1366554}",3.9,1.0,128,"Carrer dels Comtes de Bell-Lloc, 132, Barcelona"
207,Restaurant Racó del Nord,ChIJy-ZcyYmYpBIREck48On3tiE,OPERATIONAL,"{'lat': 41.3805702, 'lng': 2.1323802}",4.2,2.0,917,"C/ de Joan Güell, 107, Barcelona"
208,Restaurante Secreto Mediterráneo,ChIJCb5tXFeZpBIRl1_gLIZP4BU,OPERATIONAL,"{'lat': 41.3819554, 'lng': 2.1314834}",4.9,,137,"Carrer de Fígols, 34, Barcelona"
209,AZZURRO,ChIJaeN9l0aZpBIR4zHzdtlcsQY,OPERATIONAL,"{'lat': 41.3831587, 'lng': 2.1372769}",4.7,,420,"Carrer de Guitard, 56, Barcelona"
210,Olivos Comida y Vinos,ChIJdddVPoiYpBIRH-u56MmnugE,OPERATIONAL,"{'lat': 41.380405, 'lng': 2.1338305}",4.8,2.0,436,"C/ de Galileu, 159, Barcelona"
211,Puerto Sabor,ChIJs7R5Eh-ZpBIRRvV90IncxtM,OPERATIONAL,"{'lat': 41.3831194, 'lng': 2.1366139}",4.2,2.0,664,"Carrer de Caballero, 50, Barcelona"
212,L'Home dels Nassos,ChIJzf6lXYiYpBIRhuIKAGaGvcA,OPERATIONAL,"{'lat': 41.3794222, 'lng': 2.1338611}",4.9,,303,"Carrer de Melcior de Palau, 62, Barcelona"
213,Hungry eyes Restaurant,ChIJe2D3fouZpBIRABpj095AHz8,OPERATIONAL,"{'lat': 41.3833741, 'lng': 2.135682000000001}",4.7,,312,"Carrer dels Comtes de Bell-Lloc, 188, Barcelona"
214,El Huarique restaurante,ChIJ_YV-YrmZpBIRNBJ5kfCPh4M,OPERATIONAL,"{'lat': 41.38294370000001, 'lng': 2.1341529}",3.6,,23,"C. d'Evarist Arnús, 38, Barcelona"
215,Restaurante El Rebost de Vallespir,ChIJSaU7s2KYpBIRFfxguajgjNo,OPERATIONAL,"{'lat': 41.3822637, 'lng': 2.1349162}",4.0,1.0,116,"Carrer del Vallespir, 123, Barcelona"
216,Barra Cevichera,ChIJhX2yPHGZpBIRGFxmnpwLyiQ,OPERATIONAL,"{'lat': 41.3829424, 'lng': 2.1341585}",3.8,,28,"C. d'Evarist Arnús, 38, Barcelona"
217,Sants Es Crema,ChIJ3S3aiYeYpBIRRrbmIGfVNmY,OPERATIONAL,"{'lat': 41.38143669999999, 'lng': 2.136813800000001}",4.2,3.0,799,"Carrer dels Comtes de Bell-Lloc, 118, Barcelona"
218,Aki Quedem,ChIJdV43OH2YpBIRP59x2t0BOBo,OPERATIONAL,"{'lat': 41.382785, 'lng': 2.1359168}",4.2,1.0,41,"Carrer dels Comtes de Bell-Lloc, 172, Barcelona"
219,Pollastríssim,ChIJTRzqtGKYpBIRx3Zr-T2Firs,OPERATIONAL,"{'lat': 41.3824447, 'lng': 2.1351598}",4.3,1.0,386,"Carrer del Vallespir, 140, Barcelona"
220,La Mundana,ChIJ-5mq8IeYpBIRKTqCUWV5BAg,OPERATIONAL,"{'lat': 41.3811259, 'lng': 2.1358199}",4.5,2.0,2057,"Carrer del Vallespir, 93, Barcelona"
221,Nou Hokkaido,ChIJfaB5TX2YpBIR8dfmBpt2NQw,OPERATIONAL,"{'lat': 41.3821458, 'lng': 2.1353852}",4.3,1.0,285,"Carrer del Vallespir, 130, 132, Barcelona"
222,The Good Burger,ChIJZ-lpVS6ZpBIR-IkcY9L113o,OPERATIONAL,"{'lat': 41.3822948, 'lng': 2.1359289}",3.6,1.0,1069,"Plaça del Centre, 15, Barcelona"
223,Restaurante Metropolitan Galileo,ChIJa2JM2O-ZpBIRL8SroAFEiwg,OPERATIONAL,"{'lat': 41.3815581, 'lng': 2.1334279}",4.9,,10,"C/ de Galileu, 186 - Interior, Barcelona"
224,Restaurante O'noso,ChIJw_FUO4iYpBIRu-SzuS1stj4,OPERATIONAL,"{'lat': 41.3808995, 'lng': 2.1336113}",4.3,1.0,63,"C/ de Galileu, 173, Barcelona"
225,Petit Ciurana,ChIJmdkVki-ZpBIR5PFIblFdagg,OPERATIONAL,"{'lat': 41.3843822, 'lng': 2.134454}",3.4,2.0,370,"Carrer dels Comtes de Bell-Lloc, 189, local 10, Barcelona"
226,Restaurant Ciurana,ChIJD7RfGWOYpBIR1eLL-hfBMyA,OPERATIONAL,"{'lat': 41.3844645, 'lng': 2.1333836}",3.6,1.0,1652,"Carrer de Can Bruixa, 41, Barcelona"
227,Restaurante El Triángulo de las Corts,ChIJXx13z3yYpBIRj8vsnz_icLU,OPERATIONAL,"{'lat': 41.3847132, 'lng': 2.1358494}",4.4,1.0,28,"C/ del Marquès de Sentmenat, 26, Barcelona"
228,Restaurant La Perla,ChIJkQ-0U3yYpBIRTj-Yu-xiepQ,OPERATIONAL,"{'lat': 41.384216, 'lng': 2.1382096}",3.8,2.0,670,"C/ de Numància, 66, Barcelona"
229,AZZURRO,ChIJaeN9l0aZpBIR4zHzdtlcsQY,OPERATIONAL,"{'lat': 41.3831587, 'lng': 2.1372769}",4.7,,420,"Carrer de Guitard, 56, Barcelona"
230,Puerto Sabor,ChIJs7R5Eh-ZpBIRRvV90IncxtM,OPERATIONAL,"{'lat': 41.3831194, 'lng': 2.1366139}",4.2,2.0,664,"Carrer de Caballero, 50, Barcelona"
231,Restaurante Secreto Mediterráneo,ChIJCb5tXFeZpBIRl1_gLIZP4BU,OPERATIONAL,"{'lat': 41.3819554, 'lng': 2.1314834}",4.9,,137,"Carrer de Fígols, 34, Barcelona"
232,Bangkok Cafe,ChIJP6IuHn2YpBIREF8YZp7ZiTs,OPERATIONAL,"{'lat': 41.3837591, 'lng': 2.1361321}",4.4,2.0,1588,"C. d'Evarist Arnús, 65, Barcelona"
233,Restaurante Calanda,ChIJt0xYX2OYpBIRLxRBGJ2OAlE,OPERATIONAL,"{'lat': 41.3865703, 'lng': 2.1343225}",4.1,1.0,283,"Travessera de les Corts, 283, Barcelona"
234,MENJAR PER EMPORTAR Ca n'andreu,ChIJL-tIqWSYpBIRlhZSeDYTgvs,OPERATIONAL,"{'lat': 41.38675670000001, 'lng': 2.1347196}",4.5,,57,"Travessera de les Corts, 287, Barcelona"
235,Restaurant El Raconet de Les Corts,ChIJc91IQHuYpBIRbkwBzGVi9n0,OPERATIONAL,"{'lat': 41.3867984, 'lng': 2.1342759}",4.5,1.0,668,"Carrer de Joan Gamper, 5, Barcelona"
236,Restaurant Beirut Barcelona,ChIJeYg8g_mZpBIRfY-5E_sJ0wI,OPERATIONAL,"{'lat': 41.3865056, 'lng': 2.1342619}",4.7,2.0,452,"Travessera de les Corts, 283, Barcelona"
237,Gyoza i Ramen,ChIJlVuAm3WZpBIR_qGfYX3JYvY,OPERATIONAL,"{'lat': 41.38676479999999, 'lng': 2.1343091}",4.5,,65,"Carrer de Joan Gamper, 3, Barcelona"
238,Lagman Restaurant,ChIJ930OtWSYpBIRwmgfp4-zcIA,OPERATIONAL,"{'lat': 41.3876054, 'lng': 2.135045}",4.6,,276,"Carrer del Taquígraf Garriga, 66, Barcelona"
239,Racó d'en Pat,ChIJS4enbHuYpBIRJfhWVmNcemc,OPERATIONAL,"{'lat': 41.3876397, 'lng': 2.1367368}",4.3,,99,"Travessera de les Corts, 298, Barcelona"
240,ASIATIC HAN,ChIJc_ctkpKZpBIRkaV1s1I-E9c,OPERATIONAL,"{'lat': 41.3867021, 'lng': 2.1341899}",4.7,1.0,200,"Carrer de Joan Gamper, 3, Barcelona"
241,Restaurante El Triángulo de las Corts,ChIJXx13z3yYpBIRj8vsnz_icLU,OPERATIONAL,"{'lat': 41.3847132, 'lng': 2.1358494}",4.4,1.0,28,"C/ del Marquès de Sentmenat, 26, Barcelona"
242,Restaurant Hoy,ChIJxZkIX2OYpBIRHMa90MgG3Es,OPERATIONAL,"{'lat': 41.3864703, 'lng': 2.1341558}",4.3,1.0,329,"Travessera de les Corts, 281, Barcelona"
243,Mabi,ChIJvbhhPnuYpBIRoIy7d5XgHjY,OPERATIONAL,"{'lat': 41.3879278, 'lng': 2.1362582}",3.7,,824,"Carrer de Constança, 6, Barcelona"
244,Restaurante Chino Bien,ChIJu3xdsGSYpBIRp4zwpHsmoLE,OPERATIONAL,"{'lat': 41.3872441, 'lng': 2.1346871}",4.4,,16,"C/ de Numància, 133, Barcelona"
245,Restaurant Sinera Brasescafè,ChIJ6YL0anuYpBIRnVhz_j5Ahs4,OPERATIONAL,"{'lat': 41.3874955, 'lng': 2.1364712}",4.1,,280,"Travessera de les Corts, 292, Barcelona"
246,Bordeaux - Cuina Oberta,ChIJyZ9mgmSYpBIRqIx4fq5g2ec,OPERATIONAL,"{'lat': 41.3865625, 'lng': 2.1331907}",4.5,2.0,175,"Carrer del Taquígraf Garriga, 34, Barcelona"
247,La Llimona,ChIJv5MsP3uYpBIRf-JSZ1R6HJ8,OPERATIONAL,"{'lat': 41.3880203, 'lng': 2.1361551}",4.3,1.0,1302,"Carrer de Constança, 6, Barcelona"
248,El Maravillas,ChIJu8Pue2SYpBIRm_-BPR1-f90,OPERATIONAL,"{'lat': 41.38693050000001, 'lng': 2.1323523}",4.0,2.0,1188,"Plaça de la Concòrdia, 15, Barcelona"
249,Restaurant Ciurana,ChIJD7RfGWOYpBIR1eLL-hfBMyA,OPERATIONAL,"{'lat': 41.3844645, 'lng': 2.1333836}",3.6,1.0,1652,"Carrer de Can Bruixa, 41, Barcelona"
250,Inblue,ChIJV-TNQXuYpBIRDW6SXjBqaW0,OPERATIONAL,"{'lat': 41.3876946, 'lng': 2.1368379}",4.7,1.0,212,"Travessera de les Corts, 300, Barcelona"
251,Petit Ciurana,ChIJmdkVki-ZpBIR5PFIblFdagg,OPERATIONAL,"{'lat': 41.3843822, 'lng': 2.134454}",3.4,2.0,370,"Carrer dels Comtes de Bell-Lloc, 189, local 10, Barcelona"
252,Nurivan,ChIJk9u1YGSYpBIRH5ig5p0i7qU,OPERATIONAL,"{'lat': 41.3876592, 'lng': 2.1324718}",4.2,1.0,604,"Carrer d'Anglesola, 18, Barcelona"
253,Restaurante Calanda,ChIJt0xYX2OYpBIRLxRBGJ2OAlE,OPERATIONAL,"{'lat': 41.3865703, 'lng': 2.1343225}",4.1,1.0,283,"Travessera de les Corts, 283, Barcelona"
254,Restaurant El Raconet de Les Corts,ChIJc91IQHuYpBIRbkwBzGVi9n0,OPERATIONAL,"{'lat': 41.3867984, 'lng': 2.1342759}",4.5,1.0,668,"Carrer de Joan Gamper, 5, Barcelona"
255,Lagman Restaurant,ChIJ930OtWSYpBIRwmgfp4-zcIA,OPERATIONAL,"{'lat': 41.3876054, 'lng': 2.135045}",4.6,,276,"Carrer del Taquígraf Garriga, 66, Barcelona"
256,MENJAR PER EMPORTAR Ca n'andreu,ChIJL-tIqWSYpBIRlhZSeDYTgvs,OPERATIONAL,"{'lat': 41.38675670000001, 'lng': 2.1347196}",4.5,,57,"Travessera de les Corts, 287, Barcelona"
257,Restaurante Chino Bien,ChIJu3xdsGSYpBIRp4zwpHsmoLE,OPERATIONAL,"{'lat': 41.3872441, 'lng': 2.1346871}",4.4,,16,"C/ de Numància, 133, Barcelona"
258,Gyoza i Ramen,ChIJlVuAm3WZpBIR_qGfYX3JYvY,OPERATIONAL,"{'lat': 41.38676479999999, 'lng': 2.1343091}",4.5,,65,"Carrer de Joan Gamper, 3, Barcelona"
259,Restaurant Beirut Barcelona,ChIJeYg8g_mZpBIRfY-5E_sJ0wI,OPERATIONAL,"{'lat': 41.3865056, 'lng': 2.1342619}",4.7,2.0,452,"Travessera de les Corts, 283, Barcelona"
260,Casa Maki,ChIJx5rMbkqZpBIR6xDYH-DCPjA,OPERATIONAL,"{'lat': 41.387179, 'lng': 2.1351456}",4.0,,60,"C/ de Numància, 128, Barcelona"
261,El Guajolote,ChIJvWSUfIWZpBIRN2ld58lK_Zw,OPERATIONAL,"{'lat': 41.3875692, 'lng': 2.133974}",4.9,,384,"Carrer de Déu i Mata, 43, Barcelona"
262,Kiku Chan,ChIJa0JgsGSYpBIRNgOLWebRkZ0,OPERATIONAL,"{'lat': 41.3872624, 'lng': 2.1346685}",4.2,1.0,1372,"C/ de Numància, 133, Barcelona"
263,ASIATIC HAN,ChIJc_ctkpKZpBIRkaV1s1I-E9c,OPERATIONAL,"{'lat': 41.3867021, 'lng': 2.1341899}",4.7,1.0,200,"Carrer de Joan Gamper, 3, Barcelona"
264,Origami Sushi Restaurant,ChIJc56wsmSYpBIRASib7vJlsas,OPERATIONAL,"{'lat': 41.387149, 'lng': 2.1351753}",4.0,,522,"C/ de Numància, 126, Barcelona"
265,Racó d'en Pat,ChIJS4enbHuYpBIRJfhWVmNcemc,OPERATIONAL,"{'lat': 41.3876397, 'lng': 2.1367368}",4.3,,99,"Travessera de les Corts, 298, Barcelona"
266,Mabi,ChIJvbhhPnuYpBIRoIy7d5XgHjY,OPERATIONAL,"{'lat': 41.3879278, 'lng': 2.1362582}",3.7,,824,"Carrer de Constança, 6, Barcelona"
267,Restaurant Sinera Brasescafè,ChIJ6YL0anuYpBIRnVhz_j5Ahs4,OPERATIONAL,"{'lat': 41.3874955, 'lng': 2.1364712}",4.1,,280,"Travessera de les Corts, 292, Barcelona"
268,Inblue,ChIJV-TNQXuYpBIRDW6SXjBqaW0,OPERATIONAL,"{'lat': 41.3876946, 'lng': 2.1368379}",4.7,1.0,212,"Travessera de les Corts, 300, Barcelona"
269,Restaurant Bouquet,ChIJIX_1I3uYpBIR-rudezwyMTU,OPERATIONAL,"{'lat': 41.3885373, 'lng': 2.1360595}",4.0,1.0,382,"Carrer de Déu i Mata, 70, Barcelona"
270,Restaurant Hoy,ChIJxZkIX2OYpBIRHMa90MgG3Es,OPERATIONAL,"{'lat': 41.3864703, 'lng': 2.1341558}",4.3,1.0,329,"Travessera de les Corts, 281, Barcelona"
271,Nurivan,ChIJk9u1YGSYpBIRH5ig5p0i7qU,OPERATIONAL,"{'lat': 41.3876592, 'lng': 2.1324718}",4.2,1.0,604,"Carrer d'Anglesola, 18, Barcelona"
272,Bordeaux - Cuina Oberta,ChIJyZ9mgmSYpBIRqIx4fq5g2ec,OPERATIONAL,"{'lat': 41.3865625, 'lng': 2.1331907}",4.5,2.0,175,"Carrer del Taquígraf Garriga, 34, Barcelona"
273,Lagman Restaurant,ChIJ930OtWSYpBIRwmgfp4-zcIA,OPERATIONAL,"{'lat': 41.3876054, 'lng': 2.135045}",4.6,,276,"Carrer del Taquígraf Garriga, 66, Barcelona"
274,Brunch&Bakery,ChIJ2TRzN1SZpBIRy724_GprAtY,OPERATIONAL,"{'lat': 41.3880781, 'lng': 2.1352888}",4.3,,530,"Carrer de Déu i Mata, 52, Barcelona"
