,name,place_id,business_status,location,raiting,price_level,total_reviews,direction
129,Simbad Restaurante,ChIJgYy_cIaYpBIRbbWiVRRDEEI,OPERATIONAL,"{'lat': 41.3770482, 'lng': 2.1368782}",4.4,1.0,503,"Pg. de Sant Antoni, 15, Barcelona"
130,Restaurante tallarines (好再來),ChIJ_x7Kv_eZpBIR-3_kK8xg7mI,OPERATIONAL,"{'lat': 41.3794955, 'lng': 2.1379252}",4.5,,129,"Carrer dels Comtes de Bell-Lloc, 51, Barcelona"
131,Cafè & Tapes,ChIJYX-luaqZpBIRWBSKWC6pyv0,OPERATIONAL,"{'lat': 41.377438, 'lng': 2.137274}",3.8,1.0,168,"Pg. de Sant Antoni, 25, 27 Bajos, Barcelona"
132,La Paradeta Sants,ChIJbx7LkjaZpBIRIm9BkPGBJco,OPERATIONAL,"{'lat': 41.3766215, 'lng': 2.1383123}",4.3,,1712,"C. de Riego, 27, Barcelona"
133,Restaurante Hoja Verde,ChIJP6SNeoaYpBIR-UCZEVqRmpE,OPERATIONAL,"{'lat': 41.3771987, 'lng': 2.136979}",4.0,1.0,400,"Pg. de Sant Antoni, 19, Barcelona"
134,Bar Galileo,ChIJ9yhL44WYpBIRgFuBVZokDIc,OPERATIONAL,"{'lat': 41.3761871, 'lng': 2.1357961}",4.0,,23,"C/ de Galileu, 1, Barcelona"
135,Taverna la bauxa,ChIJ04bKVYaYpBIRgrNfBtZlM7I,OPERATIONAL,"{'lat': 41.3786703, 'lng': 2.1374851}",4.6,1.0,632,"Carrer del Vallespir, 23, Barcelona"
136,La Tere Gastrobar,ChIJMwcenYaYpBIRwvv2qADwT0E,OPERATIONAL,"{'lat': 41.3765472, 'lng': 2.1382406}",4.5,2.0,1135,"C. de Riego, 25, Barcelona"
137,O'Rincón da Terra,ChIJia8OBoeYpBIR-SxY_ryPuW4,OPERATIONAL,"{'lat': 41.3794372, 'lng': 2.1379446}",4.1,1.0,960,"Carrer dels Comtes de Bell-Lloc, 51, Barcelona"
138,Pan&Oli,ChIJs5G7CIaYpBIRJbKjJ-1uWYE,OPERATIONAL,"{'lat': 41.3766784, 'lng': 2.1357569}",4.5,2.0,564,"C/ de Galileu, 30, Barcelona"
139,Restaurante Putxinel·lis,ChIJiYeq1YWYpBIR-c03Qcu7tic,OPERATIONAL,"{'lat': 41.3762507, 'lng': 2.1373575}",4.4,1.0,841,"C/ de Salou, 23, Barcelona"
140,Restaurant Cabañeros,ChIJoYkl-IaYpBIRjRVlUIlKHEs,OPERATIONAL,"{'lat': 41.37830870000001, 'lng': 2.137726}",4.1,1.0,1073,"Carrer del Vallespir, 17, Barcelona"
141,Santa Burg,ChIJkTjeu4eYpBIRaYZRrUP3Bkc,OPERATIONAL,"{'lat': 41.379727, 'lng': 2.1367631}",4.2,2.0,1787,"Carrer del Vallespir, 51, Barcelona"
142,Restaurante Carmen,ChIJ7x47WoaYpBIR3TTQ_0d6U4w,OPERATIONAL,"{'lat': 41.378122, 'lng': 2.137285}",4.1,2.0,1024,"C/ de Valladolid, 44, Barcelona"
143,Sants Es Crema,ChIJ3S3aiYeYpBIRRrbmIGfVNmY,OPERATIONAL,"{'lat': 41.38143669999999, 'lng': 2.136813800000001}",4.2,3.0,799,"Carrer dels Comtes de Bell-Lloc, 118, Barcelona"
144,L'Home dels Nassos,ChIJzf6lXYiYpBIRhuIKAGaGvcA,OPERATIONAL,"{'lat': 41.3794222, 'lng': 2.1338611}",4.9,,303,"Carrer de Melcior de Palau, 62, Barcelona"
145,PORTI BAR,ChIJSYjlFYaYpBIR91DB6OdPZSQ,OPERATIONAL,"{'lat': 41.3776842, 'lng': 2.1359933}",4.5,1.0,108,"Carrer d'Alcolea, 75, Barcelona"
146,ORIGEN Restaurante,ChIJocptdn6ZpBIRiGsUWrjyHjQ,OPERATIONAL,"{'lat': 41.3780247, 'lng': 2.1349688}",4.7,,15,"C/ de Galileu, 85, Barcelona"
147,La Mundana,ChIJ-5mq8IeYpBIRKTqCUWV5BAg,OPERATIONAL,"{'lat': 41.3811259, 'lng': 2.1358199}",4.5,2.0,2057,"Carrer del Vallespir, 93, Barcelona"
148,Restaurant Tapa Tape,ChIJhT843qCZpBIRoK_FijSPWlg,OPERATIONAL,"{'lat': 41.3775211, 'lng': 2.1374645}",4.0,,103,"Pg. de Sant Antoni, 39, Barcelona"
149,Taverna la bauxa,ChIJ04bKVYaYpBIRgrNfBtZlM7I,OPERATIONAL,"{'lat': 41.3786703, 'lng': 2.1374851}",4.6,1.0,632,"Carrer del Vallespir, 23, Barcelona"
150,Restaurante O'noso,ChIJw_FUO4iYpBIRu-SzuS1stj4,OPERATIONAL,"{'lat': 41.3808995, 'lng': 2.1336113}",4.3,1.0,63,"C/ de Galileu, 173, Barcelona"
151,Simbad Restaurante,ChIJgYy_cIaYpBIRbbWiVRRDEEI,OPERATIONAL,"{'lat': 41.3770482, 'lng': 2.1368782}",4.4,1.0,503,"Pg. de Sant Antoni, 15, Barcelona"
152,Kebab Grill,ChIJ9wshC4aYpBIRzPMeUf4pdOk,OPERATIONAL,"{'lat': 41.3765977, 'lng': 2.1363607}",3.2,,25,"Pg. de Sant Antoni, 7, Barcelona"
153,O'Rincón da Terra,ChIJia8OBoeYpBIR-SxY_ryPuW4,OPERATIONAL,"{'lat': 41.3794372, 'lng': 2.1379446}",4.1,1.0,960,"Carrer dels Comtes de Bell-Lloc, 51, Barcelona"
154,Addis Abeba,ChIJhb_Er4eYpBIRXyKxZK59EWQ,OPERATIONAL,"{'lat': 41.3794621, 'lng': 2.1371692}",4.6,1.0,3271,"Carrer del Vallespir, 44, Barcelona"
155,Fonda Can Portell,ChIJPf1-eoaYpBIRL9G7K5lv8Wg,OPERATIONAL,"{'lat': 41.3771339, 'lng': 2.1368996}",4.4,2.0,1327,"Pg. de Sant Antoni, 17, Barcelona"
156,Olivos Comida y Vinos,ChIJdddVPoiYpBIRH-u56MmnugE,OPERATIONAL,"{'lat': 41.380405, 'lng': 2.1338305}",4.8,2.0,436,"C/ de Galileu, 159, Barcelona"
157,Mamma Lucia,ChIJM9eVPIiYpBIRUjU42p7nkjM,OPERATIONAL,"{'lat': 41.3807222, 'lng': 2.1336707}",4.4,1.0,658,"C/ de Galileu, 169, Barcelona"
158,Restaurante tallarines (好再來),ChIJ_x7Kv_eZpBIR-3_kK8xg7mI,OPERATIONAL,"{'lat': 41.3794955, 'lng': 2.1379252}",4.5,,129,"Carrer dels Comtes de Bell-Lloc, 51, Barcelona"
159,Restaurant Bodega de Tapas,ChIJjQSXZYaYpBIRqOV52Gz9wl4,OPERATIONAL,"{'lat': 41.3772436, 'lng': 2.1371217}",3.9,,409,"Pg. de Sant Antoni, 23, Barcelona"
160,Santa Burg,ChIJkTjeu4eYpBIRaYZRrUP3Bkc,OPERATIONAL,"{'lat': 41.379727, 'lng': 2.1367631}",4.2,2.0,1787,"Carrer del Vallespir, 51, Barcelona"
161,Sants Es Crema,ChIJ3S3aiYeYpBIRRrbmIGfVNmY,OPERATIONAL,"{'lat': 41.38143669999999, 'lng': 2.136813800000001}",4.2,3.0,799,"Carrer dels Comtes de Bell-Lloc, 118, Barcelona"
162,La Mundana,ChIJ-5mq8IeYpBIRKTqCUWV5BAg,OPERATIONAL,"{'lat': 41.3811259, 'lng': 2.1358199}",4.5,2.0,2057,"Carrer del Vallespir, 93, Barcelona"
163,Restaurante O'noso,ChIJw_FUO4iYpBIRu-SzuS1stj4,OPERATIONAL,"{'lat': 41.3808995, 'lng': 2.1336113}",4.3,1.0,63,"C/ de Galileu, 173, Barcelona"
164,L'Home dels Nassos,ChIJzf6lXYiYpBIRhuIKAGaGvcA,OPERATIONAL,"{'lat': 41.3794222, 'lng': 2.1338611}",4.9,,303,"Carrer de Melcior de Palau, 62, Barcelona"
165,Restaurant Cabañeros,ChIJoYkl-IaYpBIRjRVlUIlKHEs,OPERATIONAL,"{'lat': 41.37830870000001, 'lng': 2.137726}",4.1,1.0,1073,"Carrer del Vallespir, 17, Barcelona"
166,Restaurante El Rebost de Vallespir,ChIJSaU7s2KYpBIRFfxguajgjNo,OPERATIONAL,"{'lat': 41.3822637, 'lng': 2.1349162}",4.0,1.0,116,"Carrer del Vallespir, 123, Barcelona"
167,Bar-celona Cafè,ChIJ___P8YeYpBIRl5sQbSJNTlM,OPERATIONAL,"{'lat': 41.3807646, 'lng': 2.1360635}",4.2,1.0,201,"Carrer del Vallespir, 81, Barcelona"
168,Restaurante Carmen,ChIJ7x47WoaYpBIR3TTQ_0d6U4w,OPERATIONAL,"{'lat': 41.378122, 'lng': 2.137285}",4.1,2.0,1024,"C/ de Valladolid, 44, Barcelona"
169,Mamma Lucia,ChIJM9eVPIiYpBIRUjU42p7nkjM,OPERATIONAL,"{'lat': 41.3807222, 'lng': 2.1336707}",4.4,1.0,658,"C/ de Galileu, 169, Barcelona"
170,Restaurante Metropolitan Galileo,ChIJa2JM2O-ZpBIRL8SroAFEiwg,OPERATIONAL,"{'lat': 41.3815581, 'lng': 2.1334279}",4.9,,10,"C/ de Galileu, 186 - Interior, Barcelona"
171,O'Rincón da Terra,ChIJia8OBoeYpBIR-SxY_ryPuW4,OPERATIONAL,"{'lat': 41.3794372, 'lng': 2.1379446}",4.1,1.0,960,"Carrer dels Comtes de Bell-Lloc, 51, Barcelona"
172,Olivos Comida y Vinos,ChIJdddVPoiYpBIRH-u56MmnugE,OPERATIONAL,"{'lat': 41.380405, 'lng': 2.1338305}",4.8,2.0,436,"C/ de Galileu, 159, Barcelona"
173,Maison du gourmet,ChIJo_hqYX2YpBIRsiCnpd7rYPk,OPERATIONAL,"{'lat': 41.3816734, 'lng': 2.1366554}",3.9,1.0,128,"Carrer dels Comtes de Bell-Lloc, 132, Barcelona"
174,Taverna la bauxa,ChIJ04bKVYaYpBIRgrNfBtZlM7I,OPERATIONAL,"{'lat': 41.3786703, 'lng': 2.1374851}",4.6,1.0,632,"Carrer del Vallespir, 23, Barcelona"
175,Addis Abeba,ChIJhb_Er4eYpBIRXyKxZK59EWQ,OPERATIONAL,"{'lat': 41.3794621, 'lng': 2.1371692}",4.6,1.0,3271,"Carrer del Vallespir, 44, Barcelona"
176,PORTI BAR,ChIJSYjlFYaYpBIR91DB6OdPZSQ,OPERATIONAL,"{'lat': 41.3776842, 'lng': 2.1359933}",4.5,1.0,108,"Carrer d'Alcolea, 75, Barcelona"
177,La Europea,ChIJAQDTkoeYpBIRlzNe7ZkFna4,OPERATIONAL,"{'lat': 41.3806615, 'lng': 2.1363822}",4.4,1.0,677,"Carrer del Vallespir, 96, Barcelona"
178,ORIGEN Restaurante,ChIJocptdn6ZpBIRiGsUWrjyHjQ,OPERATIONAL,"{'lat': 41.3780247, 'lng': 2.1349688}",4.7,,15,"C/ de Galileu, 85, Barcelona"
179,Restaurante tallarines (好再來),ChIJ_x7Kv_eZpBIR-3_kK8xg7mI,OPERATIONAL,"{'lat': 41.3794955, 'lng': 2.1379252}",4.5,,129,"Carrer dels Comtes de Bell-Lloc, 51, Barcelona"
180,Sants Es Crema,ChIJ3S3aiYeYpBIRRrbmIGfVNmY,OPERATIONAL,"{'lat': 41.38143669999999, 'lng': 2.136813800000001}",4.2,3.0,799,"Carrer dels Comtes de Bell-Lloc, 118, Barcelona"
181,La Mundana,ChIJ-5mq8IeYpBIRKTqCUWV5BAg,OPERATIONAL,"{'lat': 41.3811259, 'lng': 2.1358199}",4.5,2.0,2057,"Carrer del Vallespir, 93, Barcelona"
182,Maison du gourmet,ChIJo_hqYX2YpBIRsiCnpd7rYPk,OPERATIONAL,"{'lat': 41.3816734, 'lng': 2.1366554}",3.9,1.0,128,"Carrer dels Comtes de Bell-Lloc, 132, Barcelona"
183,Bar-celona Cafè,ChIJ___P8YeYpBIRl5sQbSJNTlM,OPERATIONAL,"{'lat': 41.3807646, 'lng': 2.1360635}",4.2,1.0,201,"Carrer del Vallespir, 81, Barcelona"
184,Restaurante El Rebost de Vallespir,ChIJSaU7s2KYpBIRFfxguajgjNo,OPERATIONAL,"{'lat': 41.3822637, 'lng': 2.1349162}",4.0,1.0,116,"Carrer del Vallespir, 123, Barcelona"
185,Restaurante O'noso,ChIJw_FUO4iYpBIRu-SzuS1stj4,OPERATIONAL,"{'lat': 41.3808995, 'lng': 2.1336113}",4.3,1.0,63,"C/ de Galileu, 173, Barcelona"
186,La Europea,ChIJAQDTkoeYpBIRlzNe7ZkFna4,OPERATIONAL,"{'lat': 41.3806615, 'lng': 2.1363822}",4.4,1.0,677,"Carrer del Vallespir, 96, Barcelona"
187,Restaurante Metropolitan Galileo,ChIJa2JM2O-ZpBIRL8SroAFEiwg,OPERATIONAL,"{'lat': 41.3815581, 'lng': 2.1334279}",4.9,,10,"C/ de Galileu, 186 - Interior, Barcelona"
188,Hot Dogs,ChIJCWjzV32YpBIRwDrkvZpBqj0,OPERATIONAL,"{'lat': 41.3815286, 'lng': 2.1357987}",4.0,1.0,643,"Plaça del Centre, 2, Barcelona"
189,Nou Hokkaido,ChIJfaB5TX2YpBIR8dfmBpt2NQw,OPERATIONAL,"{'lat': 41.3821458, 'lng': 2.1353852}",4.3,1.0,285,"Carrer del Vallespir, 130, 132, Barcelona"
190,L'Home dels Nassos,ChIJzf6lXYiYpBIRhuIKAGaGvcA,OPERATIONAL,"{'lat': 41.3794222, 'lng': 2.1338611}",4.9,,303,"Carrer de Melcior de Palau, 62, Barcelona"
191,Mamma Lucia,ChIJM9eVPIiYpBIRUjU42p7nkjM,OPERATIONAL,"{'lat': 41.3807222, 'lng': 2.1336707}",4.4,1.0,658,"C/ de Galileu, 169, Barcelona"
192,Olivos Comida y Vinos,ChIJdddVPoiYpBIRH-u56MmnugE,OPERATIONAL,"{'lat': 41.380405, 'lng': 2.1338305}",4.8,2.0,436,"C/ de Galileu, 159, Barcelona"
193,El Huarique restaurante,ChIJ_YV-YrmZpBIRNBJ5kfCPh4M,OPERATIONAL,"{'lat': 41.38294370000001, 'lng': 2.1341529}",3.6,,23,"C. d'Evarist Arnús, 38, Barcelona"
194,Restaurant Cabañeros,ChIJoYkl-IaYpBIRjRVlUIlKHEs,OPERATIONAL,"{'lat': 41.37830870000001, 'lng': 2.137726}",4.1,1.0,1073,"Carrer del Vallespir, 17, Barcelona"
195,Prado Tropical,ChIJP6oMsJSZpBIRCR6R6pUkS7Q,OPERATIONAL,"{'lat': 41.3815726, 'lng': 2.1381316}",3.8,,78,"Carrer de Guitard, 31, Barcelona"
196,AZZURRO,ChIJaeN9l0aZpBIR4zHzdtlcsQY,OPERATIONAL,"{'lat': 41.3831587, 'lng': 2.1372769}",4.7,,420,"Carrer de Guitard, 56, Barcelona"
197,Hungry eyes Restaurant,ChIJe2D3fouZpBIRABpj095AHz8,OPERATIONAL,"{'lat': 41.3833741, 'lng': 2.135682000000001}",4.7,,312,"Carrer dels Comtes de Bell-Lloc, 188, Barcelona"
198,O'Rincón da Terra,ChIJia8OBoeYpBIR-SxY_ryPuW4,OPERATIONAL,"{'lat': 41.3794372, 'lng': 2.1379446}",4.1,1.0,960,"Carrer dels Comtes de Bell-Lloc, 51, Barcelona"
199,Taverna de Sants,ChIJz_lWmoeYpBIRD7ziAhatjvk,OPERATIONAL,"{'lat': 41.3806398, 'lng': 2.1371084}",4.1,2.0,505,"Carrer dels Comtes de Bell-Lloc, 97, Barcelona"
200,Sants Es Crema,ChIJ3S3aiYeYpBIRRrbmIGfVNmY,OPERATIONAL,"{'lat': 41.38143669999999, 'lng': 2.136813800000001}",4.2,3.0,799,"Carrer dels Comtes de Bell-Lloc, 118, Barcelona"
201,Maison du gourmet,ChIJo_hqYX2YpBIRsiCnpd7rYPk,OPERATIONAL,"{'lat': 41.3816734, 'lng': 2.1366554}",3.9,1.0,128,"Carrer dels Comtes de Bell-Lloc, 132, Barcelona"
202,Restaurante El Rebost de Vallespir,ChIJSaU7s2KYpBIRFfxguajgjNo,OPERATIONAL,"{'lat': 41.3822637, 'lng': 2.1349162}",4.0,1.0,116,"Carrer del Vallespir, 123, Barcelona"
203,La Mundana,ChIJ-5mq8IeYpBIRKTqCUWV5BAg,OPERATIONAL,"{'lat': 41.3811259, 'lng': 2.1358199}",4.5,2.0,2057,"Carrer del Vallespir, 93, Barcelona"
204,Restaurante O'noso,ChIJw_FUO4iYpBIRu-SzuS1stj4,OPERATIONAL,"{'lat': 41.3808995, 'lng': 2.1336113}",4.3,1.0,63,"C/ de Galileu, 173, Barcelona"
205,Pollastríssim,ChIJTRzqtGKYpBIRx3Zr-T2Firs,OPERATIONAL,"{'lat': 41.3824447, 'lng': 2.1351598}",4.3,1.0,386,"Carrer del Vallespir, 140, Barcelona"
206,El Huarique restaurante,ChIJ_YV-YrmZpBIRNBJ5kfCPh4M,OPERATIONAL,"{'lat': 41.38294370000001, 'lng': 2.1341529}",3.6,,23,"C. d'Evarist Arnús, 38, Barcelona"
207,Nou Hokkaido,ChIJfaB5TX2YpBIR8dfmBpt2NQw,OPERATIONAL,"{'lat': 41.3821458, 'lng': 2.1353852}",4.3,1.0,285,"Carrer del Vallespir, 130, 132, Barcelona"
208,The Good Burger,ChIJZ-lpVS6ZpBIR-IkcY9L113o,OPERATIONAL,"{'lat': 41.3822948, 'lng': 2.1359289}",3.6,1.0,1069,"Plaça del Centre, 15, Barcelona"
209,Hot Dogs,ChIJCWjzV32YpBIRwDrkvZpBqj0,OPERATIONAL,"{'lat': 41.3815286, 'lng': 2.1357987}",4.0,1.0,643,"Plaça del Centre, 2, Barcelona"
210,Hungry eyes Restaurant,ChIJe2D3fouZpBIRABpj095AHz8,OPERATIONAL,"{'lat': 41.3833741, 'lng': 2.135682000000001}",4.7,,312,"Carrer dels Comtes de Bell-Lloc, 188, Barcelona"
211,AZZURRO,ChIJaeN9l0aZpBIR4zHzdtlcsQY,OPERATIONAL,"{'lat': 41.3831587, 'lng': 2.1372769}",4.7,,420,"Carrer de Guitard, 56, Barcelona"
212,Restaurante Metropolitan Galileo,ChIJa2JM2O-ZpBIRL8SroAFEiwg,OPERATIONAL,"{'lat': 41.3815581, 'lng': 2.1334279}",4.9,,10,"C/ de Galileu, 186 - Interior, Barcelona"
213,Aki Quedem,ChIJdV43OH2YpBIRP59x2t0BOBo,OPERATIONAL,"{'lat': 41.382785, 'lng': 2.1359168}",4.2,1.0,41,"Carrer dels Comtes de Bell-Lloc, 172, Barcelona"
214,Puerto Sabor,ChIJs7R5Eh-ZpBIRRvV90IncxtM,OPERATIONAL,"{'lat': 41.3831194, 'lng': 2.1366139}",4.2,2.0,664,"Carrer de Caballero, 50, Barcelona"
215,Restaurant La Perla,ChIJkQ-0U3yYpBIRTj-Yu-xiepQ,OPERATIONAL,"{'lat': 41.384216, 'lng': 2.1382096}",3.8,2.0,670,"C/ de Numància, 66, Barcelona"
216,Café Roslin,ChIJ0fyEEH2YpBIR5GiI7eFBzfM,OPERATIONAL,"{'lat': 41.3833333, 'lng': 2.1369307}",4.1,1.0,222,"Carrer de Caballero, 67, Barcelona"
217,Barra Cevichera,ChIJhX2yPHGZpBIRGFxmnpwLyiQ,OPERATIONAL,"{'lat': 41.3829424, 'lng': 2.1341585}",3.8,,28,"C. d'Evarist Arnús, 38, Barcelona"
218,Mamma Lucia,ChIJM9eVPIiYpBIRUjU42p7nkjM,OPERATIONAL,"{'lat': 41.3807222, 'lng': 2.1336707}",4.4,1.0,658,"C/ de Galileu, 169, Barcelona"
219,Prado Tropical,ChIJP6oMsJSZpBIRCR6R6pUkS7Q,OPERATIONAL,"{'lat': 41.3815726, 'lng': 2.1381316}",3.8,,78,"Carrer de Guitard, 31, Barcelona"
220,Hungry eyes Restaurant,ChIJe2D3fouZpBIRABpj095AHz8,OPERATIONAL,"{'lat': 41.3833741, 'lng': 2.135682000000001}",4.7,,312,"Carrer dels Comtes de Bell-Lloc, 188, Barcelona"
221,Puerto Sabor,ChIJs7R5Eh-ZpBIRRvV90IncxtM,OPERATIONAL,"{'lat': 41.3831194, 'lng': 2.1366139}",4.2,2.0,664,"Carrer de Caballero, 50, Barcelona"
222,Café Roslin,ChIJ0fyEEH2YpBIR5GiI7eFBzfM,OPERATIONAL,"{'lat': 41.3833333, 'lng': 2.1369307}",4.1,1.0,222,"Carrer de Caballero, 67, Barcelona"
223,Restaurante El Rebost de Vallespir,ChIJSaU7s2KYpBIRFfxguajgjNo,OPERATIONAL,"{'lat': 41.3822637, 'lng': 2.1349162}",4.0,1.0,116,"Carrer del Vallespir, 123, Barcelona"
224,Aki Quedem,ChIJdV43OH2YpBIRP59x2t0BOBo,OPERATIONAL,"{'lat': 41.382785, 'lng': 2.1359168}",4.2,1.0,41,"Carrer dels Comtes de Bell-Lloc, 172, Barcelona"
225,Sants Es Crema,ChIJ3S3aiYeYpBIRRrbmIGfVNmY,OPERATIONAL,"{'lat': 41.38143669999999, 'lng': 2.136813800000001}",4.2,3.0,799,"Carrer dels Comtes de Bell-Lloc, 118, Barcelona"
226,Bangkok Cafe,ChIJP6IuHn2YpBIREF8YZp7ZiTs,OPERATIONAL,"{'lat': 41.3837591, 'lng': 2.1361321}",4.4,2.0,1588,"C. d'Evarist Arnús, 65, Barcelona"
227,Bar Restaurante Casa Luis,ChIJ3VjbBH2YpBIRI-M1X-NtDGM,OPERATIONAL,"{'lat': 41.3835933, 'lng': 2.136961}",3.5,1.0,35,"Carrer de Guitard, 66, Barcelona"
228,The Good Burger,ChIJZ-lpVS6ZpBIR-IkcY9L113o,OPERATIONAL,"{'lat': 41.3822948, 'lng': 2.1359289}",3.6,1.0,1069,"Plaça del Centre, 15, Barcelona"
229,Nou Hokkaido,ChIJfaB5TX2YpBIR8dfmBpt2NQw,OPERATIONAL,"{'lat': 41.3821458, 'lng': 2.1353852}",4.3,1.0,285,"Carrer del Vallespir, 130, 132, Barcelona"
230,AZZURRO,ChIJaeN9l0aZpBIR4zHzdtlcsQY,OPERATIONAL,"{'lat': 41.3831587, 'lng': 2.1372769}",4.7,,420,"Carrer de Guitard, 56, Barcelona"
231,Restaurant La Perla,ChIJkQ-0U3yYpBIRTj-Yu-xiepQ,OPERATIONAL,"{'lat': 41.384216, 'lng': 2.1382096}",3.8,2.0,670,"C/ de Numància, 66, Barcelona"
232,La Mundana,ChIJ-5mq8IeYpBIRKTqCUWV5BAg,OPERATIONAL,"{'lat': 41.3811259, 'lng': 2.1358199}",4.5,2.0,2057,"Carrer del Vallespir, 93, Barcelona"
233,El Huarique restaurante,ChIJ_YV-YrmZpBIRNBJ5kfCPh4M,OPERATIONAL,"{'lat': 41.38294370000001, 'lng': 2.1341529}",3.6,,23,"C. d'Evarist Arnús, 38, Barcelona"
234,Pollastríssim,ChIJTRzqtGKYpBIRx3Zr-T2Firs,OPERATIONAL,"{'lat': 41.3824447, 'lng': 2.1351598}",4.3,1.0,386,"Carrer del Vallespir, 140, Barcelona"
235,Maison du gourmet,ChIJo_hqYX2YpBIRsiCnpd7rYPk,OPERATIONAL,"{'lat': 41.3816734, 'lng': 2.1366554}",3.9,1.0,128,"Carrer dels Comtes de Bell-Lloc, 132, Barcelona"
236,Restaurante El Triángulo de las Corts,ChIJXx13z3yYpBIRj8vsnz_icLU,OPERATIONAL,"{'lat': 41.3847132, 'lng': 2.1358494}",4.4,1.0,28,"C/ del Marquès de Sentmenat, 26, Barcelona"
237,Restaurante O'noso,ChIJw_FUO4iYpBIRu-SzuS1stj4,OPERATIONAL,"{'lat': 41.3808995, 'lng': 2.1336113}",4.3,1.0,63,"C/ de Galileu, 173, Barcelona"
238,Petit Ciurana,ChIJmdkVki-ZpBIR5PFIblFdagg,OPERATIONAL,"{'lat': 41.3843822, 'lng': 2.134454}",3.4,2.0,370,"Carrer dels Comtes de Bell-Lloc, 189, local 10, Barcelona"
239,Restaurante Metropolitan Galileo,ChIJa2JM2O-ZpBIRL8SroAFEiwg,OPERATIONAL,"{'lat': 41.3815581, 'lng': 2.1334279}",4.9,,10,"C/ de Galileu, 186 - Interior, Barcelona"
240,Hungry eyes Restaurant,ChIJe2D3fouZpBIRABpj095AHz8,OPERATIONAL,"{'lat': 41.3833741, 'lng': 2.135682000000001}",4.7,,312,"Carrer dels Comtes de Bell-Lloc, 188, Barcelona"
241,Restaurante El Triángulo de las Corts,ChIJXx13z3yYpBIRj8vsnz_icLU,OPERATIONAL,"{'lat': 41.3847132, 'lng': 2.1358494}",4.4,1.0,28,"C/ del Marquès de Sentmenat, 26, Barcelona"
242,Bangkok Cafe,ChIJP6IuHn2YpBIREF8YZp7ZiTs,OPERATIONAL,"{'lat': 41.3837591, 'lng': 2.1361321}",4.4,2.0,1588,"C. d'Evarist Arnús, 65, Barcelona"
243,Bar Restaurante Casa Luis,ChIJ3VjbBH2YpBIRI-M1X-NtDGM,OPERATIONAL,"{'lat': 41.3835933, 'lng': 2.136961}",3.5,1.0,35,"Carrer de Guitard, 66, Barcelona"
244,Café Roslin,ChIJ0fyEEH2YpBIR5GiI7eFBzfM,OPERATIONAL,"{'lat': 41.3833333, 'lng': 2.1369307}",4.1,1.0,222,"Carrer de Caballero, 67, Barcelona"
245,Restaurant La Perla,ChIJkQ-0U3yYpBIRTj-Yu-xiepQ,OPERATIONAL,"{'lat': 41.384216, 'lng': 2.1382096}",3.8,2.0,670,"C/ de Numància, 66, Barcelona"
246,Restaurante El Rebost de Vallespir,ChIJSaU7s2KYpBIRFfxguajgjNo,OPERATIONAL,"{'lat': 41.3822637, 'lng': 2.1349162}",4.0,1.0,116,"Carrer del Vallespir, 123, Barcelona"
247,AZZURRO,ChIJaeN9l0aZpBIR4zHzdtlcsQY,OPERATIONAL,"{'lat': 41.3831587, 'lng': 2.1372769}",4.7,,420,"Carrer de Guitard, 56, Barcelona"
248,Sants Es Crema,ChIJ3S3aiYeYpBIRRrbmIGfVNmY,OPERATIONAL,"{'lat': 41.38143669999999, 'lng': 2.136813800000001}",4.2,3.0,799,"Carrer dels Comtes de Bell-Lloc, 118, Barcelona"
249,Petit Ciurana,ChIJmdkVki-ZpBIR5PFIblFdagg,OPERATIONAL,"{'lat': 41.3843822, 'lng': 2.134454}",3.4,2.0,370,"Carrer dels Comtes de Bell-Lloc, 189, local 10, Barcelona"
250,El Huarique restaurante,ChIJ_YV-YrmZpBIRNBJ5kfCPh4M,OPERATIONAL,"{'lat': 41.38294370000001, 'lng': 2.1341529}",3.6,,23,"C. d'Evarist Arnús, 38, Barcelona"
251,Puerto Sabor,ChIJs7R5Eh-ZpBIRRvV90IncxtM,OPERATIONAL,"{'lat': 41.3831194, 'lng': 2.1366139}",4.2,2.0,664,"Carrer de Caballero, 50, Barcelona"
252,Restaurante Calanda,ChIJt0xYX2OYpBIRLxRBGJ2OAlE,OPERATIONAL,"{'lat': 41.3865703, 'lng': 2.1343225}",4.1,1.0,283,"Travessera de les Corts, 283, Barcelona"
253,Restaurant Ciurana,ChIJD7RfGWOYpBIR1eLL-hfBMyA,OPERATIONAL,"{'lat': 41.3844645, 'lng': 2.1333836}",3.6,1.0,1652,"Carrer de Can Bruixa, 41, Barcelona"
254,Barra Cevichera,ChIJhX2yPHGZpBIRGFxmnpwLyiQ,OPERATIONAL,"{'lat': 41.3829424, 'lng': 2.1341585}",3.8,,28,"C. d'Evarist Arnús, 38, Barcelona"
255,Chut,ChIJP2BDH2OYpBIRhtSe-G7GXdg,OPERATIONAL,"{'lat': 41.3842283, 'lng': 2.1339569}",3.8,1.0,82,"Carrer del Vallespir, 190, Barcelona"
256,Nou Hokkaido,ChIJfaB5TX2YpBIR8dfmBpt2NQw,OPERATIONAL,"{'lat': 41.3821458, 'lng': 2.1353852}",4.3,1.0,285,"Carrer del Vallespir, 130, 132, Barcelona"
