,name,place_id,business_status,location,raiting,price_level,total_reviews,direction
1897,La Muriel,ChIJpx_asJqjpBIRODe_Jctw1zk,OPERATIONAL,"{'lat': 41.4064986, 'lng': 2.1556275}",4.1,2.0,330,"Carrer de Verntallat, 30, Barcelona"
1898,La Piadina,ChIJEdJIjLyipBIRqHAR2ePnkQg,OPERATIONAL,"{'lat': 41.4050709, 'lng': 2.1567788}",4.2,1.0,371,"Carrer de la Santa Creu, 1, Barcelona"
1899,La Gracienca,ChIJj2fjVzOjpBIRLKRYnWPMzVw,OPERATIONAL,"{'lat': 41.4056633, 'lng': 2.1553873}",4.7,1.0,367,"C. de la Providència, 3, Barcelona"
1900,Tapeo Gràcia,ChIJoZY0BdOjpBIRBcs2kw1LzJk,OPERATIONAL,"{'lat': 41.4045363, 'lng': 2.1554198}",4.5,2.0,910,"Carrer del Topazi, 8, Barcelona"
1901,Les Tres a la Cuina,ChIJs7ePHbyipBIRNr4ZjmNBjV8,OPERATIONAL,"{'lat': 41.4052091, 'lng': 2.159829}",4.7,1.0,196,"C/ de Sant Lluís, 35, Barcelona"
1902,Gasterea,ChIJP2jB5LyipBIRMmBis7RJOkg,OPERATIONAL,"{'lat': 41.40399850000001, 'lng': 2.1566267}",4.6,1.0,996,"C/ de Verdi, 39, Barcelona"
1903,Barbacoa,ChIJsygXVrmipBIRa2-C4BRt_hA,OPERATIONAL,"{'lat': 41.4065588, 'lng': 2.1597983}",3.5,1.0,450,"Carrer del Torrent de les Flors, 65, Barcelona"
1904,Restaurant Askadinya,ChIJ1axB_LyipBIRQrKZEf62ql0,OPERATIONAL,"{'lat': 41.403894, 'lng': 2.1570184}",4.2,2.0,796,"C/ de Verdi, 28, Barcelona"
1905,Zizinia,ChIJ_xgg6LuipBIRmX-R0RxSydw,OPERATIONAL,"{'lat': 41.4072776, 'lng': 2.1590483}",4.8,1.0,365,"Carrer del Torrent de les Flors, 87, Barcelona"
1906,Las Muns,ChIJU6lZ_LyipBIRV-wXifi4uuk,OPERATIONAL,"{'lat': 41.4037905, 'lng': 2.1568537}",4.7,1.0,344,"C/ de Verdi, 29, Barcelona"
1907,Restaurant Il Giardinetto Di Gracia,ChIJqZmep76ipBIRpO_8sYcoumc,OPERATIONAL,"{'lat': 41.405297, 'lng': 2.1598891}",4.2,2.0,1161,"C/ de Sant Lluís, 37, Barcelona"
1908,La Bottega di Lapio,ChIJ-Z9VWbyipBIRXe6yMssCi8A,OPERATIONAL,"{'lat': 41.4045011, 'lng': 2.1576056}",3.9,,72,"C/ de Torrijos, 53, Barcelona"
1909,La Trini,ChIJafyH-7yipBIRs3RpixIVwQE,OPERATIONAL,"{'lat': 41.4039371, 'lng': 2.1569686}",4.2,2.0,1659,"C/ de Verdi, 30, Barcelona"
1910,Vi Negre,ChIJd0H2HL2ipBIRu4MpVzTshy4,OPERATIONAL,"{'lat': 41.4033568, 'lng': 2.156592}",3.9,2.0,891,"Carrer de les Guilleries, 17, local 3, Barcelona"
1911,Kibuka Verdi,ChIJ9ZPOuLyipBIRmikoMRf2N7s,OPERATIONAL,"{'lat': 41.4048738, 'lng': 2.1558275}",4.3,2.0,1778,"C/ de Verdi, 64, Barcelona"
1912,La Martina,ChIJoxhPyFSjpBIRtwOMUscSLv4,OPERATIONAL,"{'lat': 41.4073586, 'lng': 2.1564283}",4.7,2.0,566,"Carrer de Vilafranca, 21, Barcelona"
1913,La Perillosa,ChIJoULtpbuipBIR8RV4g3RVhRs,OPERATIONAL,"{'lat': 41.4079023, 'lng': 2.1577507}",4.5,2.0,511,"Carrer de Rabassa, 37, Barcelona"
1914,Kenko Sushi & Poke,ChIJ4UaGtFyjpBIRyhll8c4KsyY,OPERATIONAL,"{'lat': 41.4069244, 'lng': 2.157169}",4.7,,12,"C. de la Providència, 47, Barcelona"
1915,Bar Restaurante Casi,ChIJPfDI3bqipBIRjgWxclrllwE,OPERATIONAL,"{'lat': 41.4090385, 'lng': 2.1559601}",4.7,1.0,1335,"Carrer de Massens, 74, Barcelona"
1916,La Muriel,ChIJpx_asJqjpBIRODe_Jctw1zk,OPERATIONAL,"{'lat': 41.4064986, 'lng': 2.1556275}",4.1,2.0,330,"Carrer de Verntallat, 30, Barcelona"
1917,Zizinia,ChIJ_xgg6LuipBIRmX-R0RxSydw,OPERATIONAL,"{'lat': 41.4072776, 'lng': 2.1590483}",4.8,1.0,365,"Carrer del Torrent de les Flors, 87, Barcelona"
1918,El Far del Nord,ChIJHVLj87OjpBIRv8ht2ZlwHlg,OPERATIONAL,"{'lat': 41.4072589, 'lng': 2.1555639}",4.6,,150,"dels Lluïsos, Plaça del Nord, 7 Local, a l’interior, Barcelona"
1919,El Rusc,ChIJ10TjqLuipBIRvj64MTpeJtI,OPERATIONAL,"{'lat': 41.4081819, 'lng': 2.1574476}",4.7,1.0,216,"Carrer de Rabassa, 39, Barcelona"
1920,Lluritu,ChIJq2Xe4ruipBIRKnUZMSdXSSk,OPERATIONAL,"{'lat': 41.4067342, 'lng': 2.1596229}",4.4,2.0,1078,"Carrer del Torrent de les Flors, 71, Barcelona"
1921,Casa Vall,ChIJt5OOwLuipBIR0WfSmw00Z-E,OPERATIONAL,"{'lat': 41.4074061, 'lng': 2.1586407}",3.8,,1049,"Plaça de Rovira i Trias, 3, Barcelona"
1922,Hula Poke Food GRACIA,ChIJf9Ox5mujpBIRmIZmaYt1yeo,OPERATIONAL,"{'lat': 41.4055881, 'lng': 2.1552695}",4.6,,206,"C. de la Providència, 1 bis, Barcelona"
1923,Restaurante en Gracia Verdi82,ChIJRYCjsbyipBIRCMFV6z8hy_0,OPERATIONAL,"{'lat': 41.4053764, 'lng': 2.1552792}",5.0,,3,"C/ de Verdi, 82, Barcelona"
1924,Restaurant La Panxa del Bisbe,ChIJXVTwYqi-Z0ARrKEFWbFKMLQ,OPERATIONAL,"{'lat': 41.40948789999999, 'lng': 2.157133}",4.4,2.0,1320,"Carrer del Torrent de les Flors, 158, Barcelona"
1925,Barbacoa,ChIJsygXVrmipBIRa2-C4BRt_hA,OPERATIONAL,"{'lat': 41.4065588, 'lng': 2.1597983}",3.5,1.0,450,"Carrer del Torrent de les Flors, 65, Barcelona"
1926,bar comidas,ChIJ3YHt3LqipBIR1l88jcRe7HQ,OPERATIONAL,"{'lat': 41.4091327, 'lng': 2.1558789}",5.0,,6,"Carrer de Massens, 70, 74, Barcelona"
1927,Restaurante América,ChIJbzFygrmipBIRbQIKy_kgTb8,OPERATIONAL,"{'lat': 41.4087228, 'lng': 2.160154700000001}",3.4,1.0,361,"C/ de l'Escorial, 106, Barcelona"
1928,La Piadina,ChIJEdJIjLyipBIRqHAR2ePnkQg,OPERATIONAL,"{'lat': 41.4050709, 'lng': 2.1567788}",4.2,1.0,371,"Carrer de la Santa Creu, 1, Barcelona"
1929,Bodega Manolo,ChIJsQzetruipBIRE3iTkamgbvE,OPERATIONAL,"{'lat': 41.4080308, 'lng': 2.1583194}",4.5,1.0,390,"Carrer del Torrent de les Flors, 101, Barcelona"
1930,La Gracienca,ChIJj2fjVzOjpBIRLKRYnWPMzVw,OPERATIONAL,"{'lat': 41.4056633, 'lng': 2.1553873}",4.7,1.0,367,"C. de la Providència, 3, Barcelona"
1931,.IT - Italian Tradition,ChIJXfNnS6OipBIRJ8TxY1JBl4I,OPERATIONAL,"{'lat': 41.4051469, 'lng': 2.1547787}",4.2,1.0,700,"Carrer del Topazi, 26, Barcelona"
1932,Restaurant La Panxa del Bisbe,ChIJXVTwYqi-Z0ARrKEFWbFKMLQ,OPERATIONAL,"{'lat': 41.40948789999999, 'lng': 2.157133}",4.4,2.0,1320,"Carrer del Torrent de les Flors, 158, Barcelona"
1933,El Rusc,ChIJ10TjqLuipBIRvj64MTpeJtI,OPERATIONAL,"{'lat': 41.4081819, 'lng': 2.1574476}",4.7,1.0,216,"Carrer de Rabassa, 39, Barcelona"
1934,Bar Restaurante Casi,ChIJPfDI3bqipBIRjgWxclrllwE,OPERATIONAL,"{'lat': 41.4090385, 'lng': 2.1559601}",4.7,1.0,1335,"Carrer de Massens, 74, Barcelona"
1935,La Perillosa,ChIJoULtpbuipBIR8RV4g3RVhRs,OPERATIONAL,"{'lat': 41.4079023, 'lng': 2.1577507}",4.5,2.0,511,"Carrer de Rabassa, 37, Barcelona"
1936,bar comidas,ChIJ3YHt3LqipBIR1l88jcRe7HQ,OPERATIONAL,"{'lat': 41.4091327, 'lng': 2.1558789}",5.0,,6,"Carrer de Massens, 70, 74, Barcelona"
1937,La Martina,ChIJoxhPyFSjpBIRtwOMUscSLv4,OPERATIONAL,"{'lat': 41.4073586, 'lng': 2.1564283}",4.7,2.0,566,"Carrer de Vilafranca, 21, Barcelona"
1938,Restaurant La iaia,ChIJTTPHErqipBIRfqCfxaF6E4Y,OPERATIONAL,"{'lat': 41.410308, 'lng': 2.1586498}",3.7,,177,"C/ de l'Escorial, 164, Barcelona"
1939,Restaurant La Salut,ChIJb_m3sbqipBIRvP2QtwdMOdg,OPERATIONAL,"{'lat': 41.4104324, 'lng': 2.1552446}",4.3,1.0,813,"C. de la Mare de Déu de la Salut, 16, 18, Barcelona"
1940,Restaurante El Bravo,ChIJ_ev4cLqipBIR7rX-9x5PirQ,OPERATIONAL,"{'lat': 41.41083709999999, 'lng': 2.158132}",3.7,1.0,341,"C/ de l'Escorial, 174, Barcelona"
1941,Restaurante América,ChIJbzFygrmipBIRbQIKy_kgTb8,OPERATIONAL,"{'lat': 41.4087228, 'lng': 2.160154700000001}",3.4,1.0,361,"C/ de l'Escorial, 106, Barcelona"
1942,Zizinia,ChIJ_xgg6LuipBIRmX-R0RxSydw,OPERATIONAL,"{'lat': 41.4072776, 'lng': 2.1590483}",4.8,1.0,365,"Carrer del Torrent de les Flors, 87, Barcelona"
1943,LaGranja.,ChIJKZCbS6WipBIRm8ynZwFws-U,OPERATIONAL,"{'lat': 41.4101565, 'lng': 2.1546794}",4.4,,523,"C. de la Mare de Déu de la Salut, 2, Barcelona"
1944,Bodega Manolo,ChIJsQzetruipBIRE3iTkamgbvE,OPERATIONAL,"{'lat': 41.4080308, 'lng': 2.1583194}",4.5,1.0,390,"Carrer del Torrent de les Flors, 101, Barcelona"
1945,El Far del Nord,ChIJHVLj87OjpBIRv8ht2ZlwHlg,OPERATIONAL,"{'lat': 41.4072589, 'lng': 2.1555639}",4.6,,150,"dels Lluïsos, Plaça del Nord, 7 Local, a l’interior, Barcelona"
1946,Casa Vall,ChIJt5OOwLuipBIR0WfSmw00Z-E,OPERATIONAL,"{'lat': 41.4074061, 'lng': 2.1586407}",3.8,,1049,"Plaça de Rovira i Trias, 3, Barcelona"
1947,La Catrina,ChIJpXvn0LuipBIRmNr7xYrm3o4,OPERATIONAL,"{'lat': 41.4080345, 'lng': 2.1594142}",4.5,2.0,811,"C. de la Providència, 88, Barcelona"
1948,Rosmay,ChIJITX6krmipBIRBXB248VpAqs,OPERATIONAL,"{'lat': 41.4095618, 'lng': 2.1605366}",4.5,1.0,418,"Carrer de Martí, 118, Barcelona"
1949,Barbacoa,ChIJsygXVrmipBIRa2-C4BRt_hA,OPERATIONAL,"{'lat': 41.4065588, 'lng': 2.1597983}",3.5,1.0,450,"Carrer del Torrent de les Flors, 65, Barcelona"
1950,La Muriel,ChIJpx_asJqjpBIRODe_Jctw1zk,OPERATIONAL,"{'lat': 41.4064986, 'lng': 2.1556275}",4.1,2.0,330,"Carrer de Verntallat, 30, Barcelona"
1951,Restaurant Clover,ChIJtVItgOajpBIR-8zNMq6TrQQ,OPERATIONAL,"{'lat': 41.4090796, 'lng': 2.1598065}",4.5,2.0,503,"C/ de l'Escorial, 124, 128, Barcelona"
1952,Restaurant La Panxa del Bisbe,ChIJXVTwYqi-Z0ARrKEFWbFKMLQ,OPERATIONAL,"{'lat': 41.40948789999999, 'lng': 2.157133}",4.4,2.0,1320,"Carrer del Torrent de les Flors, 158, Barcelona"
1953,Bar Restaurante Casi,ChIJPfDI3bqipBIRjgWxclrllwE,OPERATIONAL,"{'lat': 41.4090385, 'lng': 2.1559601}",4.7,1.0,1335,"Carrer de Massens, 74, Barcelona"
1954,La Perillosa,ChIJoULtpbuipBIR8RV4g3RVhRs,OPERATIONAL,"{'lat': 41.4079023, 'lng': 2.1577507}",4.5,2.0,511,"Carrer de Rabassa, 37, Barcelona"
1955,Restaurante El Bravo,ChIJ_ev4cLqipBIR7rX-9x5PirQ,OPERATIONAL,"{'lat': 41.41083709999999, 'lng': 2.158132}",3.7,1.0,341,"C/ de l'Escorial, 174, Barcelona"
1956,bar comidas,ChIJ3YHt3LqipBIR1l88jcRe7HQ,OPERATIONAL,"{'lat': 41.4091327, 'lng': 2.1558789}",5.0,,6,"Carrer de Massens, 70, 74, Barcelona"
1957,Restaurant La iaia,ChIJTTPHErqipBIRfqCfxaF6E4Y,OPERATIONAL,"{'lat': 41.410308, 'lng': 2.1586498}",3.7,,177,"C/ de l'Escorial, 164, Barcelona"
1958,Restaurant La Salut,ChIJb_m3sbqipBIRvP2QtwdMOdg,OPERATIONAL,"{'lat': 41.4104324, 'lng': 2.1552446}",4.3,1.0,813,"C. de la Mare de Déu de la Salut, 16, 18, Barcelona"
1959,Restaurante América,ChIJbzFygrmipBIRbQIKy_kgTb8,OPERATIONAL,"{'lat': 41.4087228, 'lng': 2.160154700000001}",3.4,1.0,361,"C/ de l'Escorial, 106, Barcelona"
1960,LaGranja.,ChIJKZCbS6WipBIRm8ynZwFws-U,OPERATIONAL,"{'lat': 41.4101565, 'lng': 2.1546794}",4.4,,523,"C. de la Mare de Déu de la Salut, 2, Barcelona"
1961,El Rusc,ChIJ10TjqLuipBIRvj64MTpeJtI,OPERATIONAL,"{'lat': 41.4081819, 'lng': 2.1574476}",4.7,1.0,216,"Carrer de Rabassa, 39, Barcelona"
1962,Rosmay,ChIJITX6krmipBIRBXB248VpAqs,OPERATIONAL,"{'lat': 41.4095618, 'lng': 2.1605366}",4.5,1.0,418,"Carrer de Martí, 118, Barcelona"
1963,Casa Vall,ChIJt5OOwLuipBIR0WfSmw00Z-E,OPERATIONAL,"{'lat': 41.4074061, 'lng': 2.1586407}",3.8,,1049,"Plaça de Rovira i Trias, 3, Barcelona"
1964,Zizinia,ChIJ_xgg6LuipBIRmX-R0RxSydw,OPERATIONAL,"{'lat': 41.4072776, 'lng': 2.1590483}",4.8,1.0,365,"Carrer del Torrent de les Flors, 87, Barcelona"
1965,La Catrina,ChIJpXvn0LuipBIRmNr7xYrm3o4,OPERATIONAL,"{'lat': 41.4080345, 'lng': 2.1594142}",4.5,2.0,811,"C. de la Providència, 88, Barcelona"
1966,Bodega Manolo,ChIJsQzetruipBIRE3iTkamgbvE,OPERATIONAL,"{'lat': 41.4080308, 'lng': 2.1583194}",4.5,1.0,390,"Carrer del Torrent de les Flors, 101, Barcelona"
1967,El Far del Nord,ChIJHVLj87OjpBIRv8ht2ZlwHlg,OPERATIONAL,"{'lat': 41.4072589, 'lng': 2.1555639}",4.6,,150,"dels Lluïsos, Plaça del Nord, 7 Local, a l’interior, Barcelona"
1968,Restaurant Clover,ChIJtVItgOajpBIR-8zNMq6TrQQ,OPERATIONAL,"{'lat': 41.4090796, 'lng': 2.1598065}",4.5,2.0,503,"C/ de l'Escorial, 124, 128, Barcelona"
1969,Restaurante El Bravo,ChIJ_ev4cLqipBIR7rX-9x5PirQ,OPERATIONAL,"{'lat': 41.41083709999999, 'lng': 2.158132}",3.7,1.0,341,"C/ de l'Escorial, 174, Barcelona"
1970,Restaurant La Panxa del Bisbe,ChIJXVTwYqi-Z0ARrKEFWbFKMLQ,OPERATIONAL,"{'lat': 41.40948789999999, 'lng': 2.157133}",4.4,2.0,1320,"Carrer del Torrent de les Flors, 158, Barcelona"
1971,Bar Restaurante Casi,ChIJPfDI3bqipBIRjgWxclrllwE,OPERATIONAL,"{'lat': 41.4090385, 'lng': 2.1559601}",4.7,1.0,1335,"Carrer de Massens, 74, Barcelona"
1972,Restaurant La iaia,ChIJTTPHErqipBIRfqCfxaF6E4Y,OPERATIONAL,"{'lat': 41.410308, 'lng': 2.1586498}",3.7,,177,"C/ de l'Escorial, 164, Barcelona"
1973,Restaurant La Salut,ChIJb_m3sbqipBIRvP2QtwdMOdg,OPERATIONAL,"{'lat': 41.4104324, 'lng': 2.1552446}",4.3,1.0,813,"C. de la Mare de Déu de la Salut, 16, 18, Barcelona"
1974,bar comidas,ChIJ3YHt3LqipBIR1l88jcRe7HQ,OPERATIONAL,"{'lat': 41.4091327, 'lng': 2.1558789}",5.0,,6,"Carrer de Massens, 70, 74, Barcelona"
1975,La Perillosa,ChIJoULtpbuipBIR8RV4g3RVhRs,OPERATIONAL,"{'lat': 41.4079023, 'lng': 2.1577507}",4.5,2.0,511,"Carrer de Rabassa, 37, Barcelona"
1976,LaGranja.,ChIJKZCbS6WipBIRm8ynZwFws-U,OPERATIONAL,"{'lat': 41.4101565, 'lng': 2.1546794}",4.4,,523,"C. de la Mare de Déu de la Salut, 2, Barcelona"
1977,Güell Away,ChIJdxswwK-ipBIRkbgJPfJeOC8,OPERATIONAL,"{'lat': 41.4123437, 'lng': 2.1538351}",4.0,,354,"C/ de Larrard, 39, Barcelona"
1978,Restaurante América,ChIJbzFygrmipBIRbQIKy_kgTb8,OPERATIONAL,"{'lat': 41.4087228, 'lng': 2.160154700000001}",3.4,1.0,361,"C/ de l'Escorial, 106, Barcelona"
1979,Restaurante Mistral,ChIJedX7yLCipBIRm6mN5-Z1wR8,OPERATIONAL,"{'lat': 41.41261859999999, 'lng': 2.1594813}",3.9,1.0,261,"Travessera de Dalt, 125, Barcelona"
1980,Rosmay,ChIJITX6krmipBIRBXB248VpAqs,OPERATIONAL,"{'lat': 41.4095618, 'lng': 2.1605366}",4.5,1.0,418,"Carrer de Martí, 118, Barcelona"
1981,El Rusc,ChIJ10TjqLuipBIRvj64MTpeJtI,OPERATIONAL,"{'lat': 41.4081819, 'lng': 2.1574476}",4.7,1.0,216,"Carrer de Rabassa, 39, Barcelona"
1982,Restaurant Parkguell,ChIJKyMr3q-ipBIR_fKaRHCYkMg,OPERATIONAL,"{'lat': 41.4124126, 'lng': 2.1547392}",2.0,4.0,283,"Rambla de Mercedes, 26, Barcelona"
1983,Ta - Tung,ChIJ7URnk7CipBIR67FjwImISkU,OPERATIONAL,"{'lat': 41.4129139, 'lng': 2.1590306}",4.3,2.0,360,"C. de la Mare de Déu de la Salut, 75, Barcelona"
1984,Bar-Restaurant Piranya,ChIJwzSRwa-ipBIRX3yYxrtMC7I,OPERATIONAL,"{'lat': 41.4125067, 'lng': 2.1538947}",3.2,,360,"C/ de Larrard, 46, Barcelona"
1985,La Catrina,ChIJpXvn0LuipBIRmNr7xYrm3o4,OPERATIONAL,"{'lat': 41.4080345, 'lng': 2.1594142}",4.5,2.0,811,"C. de la Providència, 88, Barcelona"
1986,La casita del hondureño,ChIJC26WR7mjpBIR9LDI4pkcLPA,OPERATIONAL,"{'lat': 41.4111229, 'lng': 2.1548665}",0.0,,0,"Zonas de Bajas Emisiones del Área Metropolitana de, Barcelona"
1987,Bodega Manolo,ChIJsQzetruipBIRE3iTkamgbvE,OPERATIONAL,"{'lat': 41.4080308, 'lng': 2.1583194}",4.5,1.0,390,"Carrer del Torrent de les Flors, 101, Barcelona"
1988,Restaurant Clover,ChIJtVItgOajpBIR-8zNMq6TrQQ,OPERATIONAL,"{'lat': 41.4090796, 'lng': 2.1598065}",4.5,2.0,503,"C/ de l'Escorial, 124, 128, Barcelona"
1989,Restaurante El Bravo,ChIJ_ev4cLqipBIR7rX-9x5PirQ,OPERATIONAL,"{'lat': 41.41083709999999, 'lng': 2.158132}",3.7,1.0,341,"C/ de l'Escorial, 174, Barcelona"
1990,Restaurant La Salut,ChIJb_m3sbqipBIRvP2QtwdMOdg,OPERATIONAL,"{'lat': 41.4104324, 'lng': 2.1552446}",4.3,1.0,813,"C. de la Mare de Déu de la Salut, 16, 18, Barcelona"
1991,Restaurant La iaia,ChIJTTPHErqipBIRfqCfxaF6E4Y,OPERATIONAL,"{'lat': 41.410308, 'lng': 2.1586498}",3.7,,177,"C/ de l'Escorial, 164, Barcelona"
1992,Restaurant La Panxa del Bisbe,ChIJXVTwYqi-Z0ARrKEFWbFKMLQ,OPERATIONAL,"{'lat': 41.40948789999999, 'lng': 2.157133}",4.4,2.0,1320,"Carrer del Torrent de les Flors, 158, Barcelona"
1993,Güell Away,ChIJdxswwK-ipBIRkbgJPfJeOC8,OPERATIONAL,"{'lat': 41.4123437, 'lng': 2.1538351}",4.0,,354,"C/ de Larrard, 39, Barcelona"
1994,Bar Restaurante Casi,ChIJPfDI3bqipBIRjgWxclrllwE,OPERATIONAL,"{'lat': 41.4090385, 'lng': 2.1559601}",4.7,1.0,1335,"Carrer de Massens, 74, Barcelona"
1995,Restaurante Mistral,ChIJedX7yLCipBIRm6mN5-Z1wR8,OPERATIONAL,"{'lat': 41.41261859999999, 'lng': 2.1594813}",3.9,1.0,261,"Travessera de Dalt, 125, Barcelona"
1996,LaGranja.,ChIJKZCbS6WipBIRm8ynZwFws-U,OPERATIONAL,"{'lat': 41.4101565, 'lng': 2.1546794}",4.4,,523,"C. de la Mare de Déu de la Salut, 2, Barcelona"
1997,bar comidas,ChIJ3YHt3LqipBIR1l88jcRe7HQ,OPERATIONAL,"{'lat': 41.4091327, 'lng': 2.1558789}",5.0,,6,"Carrer de Massens, 70, 74, Barcelona"
1998,Restaurant Parkguell,ChIJKyMr3q-ipBIR_fKaRHCYkMg,OPERATIONAL,"{'lat': 41.4124126, 'lng': 2.1547392}",2.0,4.0,283,"Rambla de Mercedes, 26, Barcelona"
1999,Ta - Tung,ChIJ7URnk7CipBIR67FjwImISkU,OPERATIONAL,"{'lat': 41.4129139, 'lng': 2.1590306}",4.3,2.0,360,"C. de la Mare de Déu de la Salut, 75, Barcelona"
2000,Rosmay,ChIJITX6krmipBIRBXB248VpAqs,OPERATIONAL,"{'lat': 41.4095618, 'lng': 2.1605366}",4.5,1.0,418,"Carrer de Martí, 118, Barcelona"
2001,Restaurante América,ChIJbzFygrmipBIRbQIKy_kgTb8,OPERATIONAL,"{'lat': 41.4087228, 'lng': 2.160154700000001}",3.4,1.0,361,"C/ de l'Escorial, 106, Barcelona"
2002,Bar-Restaurant Piranya,ChIJwzSRwa-ipBIRX3yYxrtMC7I,OPERATIONAL,"{'lat': 41.4125067, 'lng': 2.1538947}",3.2,,360,"C/ de Larrard, 46, Barcelona"
2003,La casita del hondureño,ChIJC26WR7mjpBIR9LDI4pkcLPA,OPERATIONAL,"{'lat': 41.4111229, 'lng': 2.1548665}",0.0,,0,"Zonas de Bajas Emisiones del Área Metropolitana de, Barcelona"
2004,Restaurante El Bravo,ChIJ_ev4cLqipBIR7rX-9x5PirQ,OPERATIONAL,"{'lat': 41.41083709999999, 'lng': 2.158132}",3.7,1.0,341,"C/ de l'Escorial, 174, Barcelona"
2005,Güell Away,ChIJdxswwK-ipBIRkbgJPfJeOC8,OPERATIONAL,"{'lat': 41.4123437, 'lng': 2.1538351}",4.0,,354,"C/ de Larrard, 39, Barcelona"
2006,Restaurante Mistral,ChIJedX7yLCipBIRm6mN5-Z1wR8,OPERATIONAL,"{'lat': 41.41261859999999, 'lng': 2.1594813}",3.9,1.0,261,"Travessera de Dalt, 125, Barcelona"
2007,Restaurant La Salut,ChIJb_m3sbqipBIRvP2QtwdMOdg,OPERATIONAL,"{'lat': 41.4104324, 'lng': 2.1552446}",4.3,1.0,813,"C. de la Mare de Déu de la Salut, 16, 18, Barcelona"
2008,Restaurant La iaia,ChIJTTPHErqipBIRfqCfxaF6E4Y,OPERATIONAL,"{'lat': 41.410308, 'lng': 2.1586498}",3.7,,177,"C/ de l'Escorial, 164, Barcelona"
2009,Restaurant Parkguell,ChIJKyMr3q-ipBIR_fKaRHCYkMg,OPERATIONAL,"{'lat': 41.4124126, 'lng': 2.1547392}",2.0,4.0,283,"Rambla de Mercedes, 26, Barcelona"
2010,Restaurant La Panxa del Bisbe,ChIJXVTwYqi-Z0ARrKEFWbFKMLQ,OPERATIONAL,"{'lat': 41.40948789999999, 'lng': 2.157133}",4.4,2.0,1320,"Carrer del Torrent de les Flors, 158, Barcelona"
2011,Ta - Tung,ChIJ7URnk7CipBIR67FjwImISkU,OPERATIONAL,"{'lat': 41.4129139, 'lng': 2.1590306}",4.3,2.0,360,"C. de la Mare de Déu de la Salut, 75, Barcelona"
2012,LaGranja.,ChIJKZCbS6WipBIRm8ynZwFws-U,OPERATIONAL,"{'lat': 41.4101565, 'lng': 2.1546794}",4.4,,523,"C. de la Mare de Déu de la Salut, 2, Barcelona"
2013,Restaurant Xicra,ChIJkaDM0LaipBIRoQQjpZLPH20,OPERATIONAL,"{'lat': 41.4145457, 'lng': 2.1585464}",3.7,1.0,124,"Av. de Pompeu Fabra, 2, Barcelona"
2014,Bar-Restaurant Piranya,ChIJwzSRwa-ipBIRX3yYxrtMC7I,OPERATIONAL,"{'lat': 41.4125067, 'lng': 2.1538947}",3.2,,360,"C/ de Larrard, 46, Barcelona"
2015,Rosmay,ChIJITX6krmipBIRBXB248VpAqs,OPERATIONAL,"{'lat': 41.4095618, 'lng': 2.1605366}",4.5,1.0,418,"Carrer de Martí, 118, Barcelona"
2016,Olot restaurante,ChIJO_Taek2jpBIRb2HPXGxkigI,OPERATIONAL,"{'lat': 41.4137506, 'lng': 2.1539071}",3.4,,28,"C/ d'Olot, 24, Barcelona"
2017,La casita del hondureño,ChIJC26WR7mjpBIR9LDI4pkcLPA,OPERATIONAL,"{'lat': 41.4111229, 'lng': 2.1548665}",0.0,,0,"Zonas de Bajas Emisiones del Área Metropolitana de, Barcelona"
2018,Güell Away,ChIJdxswwK-ipBIRkbgJPfJeOC8,OPERATIONAL,"{'lat': 41.4123437, 'lng': 2.1538351}",4.0,,354,"C/ de Larrard, 39, Barcelona"
2019,Restaurante Mistral,ChIJedX7yLCipBIRm6mN5-Z1wR8,OPERATIONAL,"{'lat': 41.41261859999999, 'lng': 2.1594813}",3.9,1.0,261,"Travessera de Dalt, 125, Barcelona"
2020,Restaurant Xicra,ChIJkaDM0LaipBIRoQQjpZLPH20,OPERATIONAL,"{'lat': 41.4145457, 'lng': 2.1585464}",3.7,1.0,124,"Av. de Pompeu Fabra, 2, Barcelona"
2021,Restaurante El Bravo,ChIJ_ev4cLqipBIR7rX-9x5PirQ,OPERATIONAL,"{'lat': 41.41083709999999, 'lng': 2.158132}",3.7,1.0,341,"C/ de l'Escorial, 174, Barcelona"
2022,Ta - Tung,ChIJ7URnk7CipBIR67FjwImISkU,OPERATIONAL,"{'lat': 41.4129139, 'lng': 2.1590306}",4.3,2.0,360,"C. de la Mare de Déu de la Salut, 75, Barcelona"
2023,Restaurant Parkguell,ChIJKyMr3q-ipBIR_fKaRHCYkMg,OPERATIONAL,"{'lat': 41.4124126, 'lng': 2.1547392}",2.0,4.0,283,"Rambla de Mercedes, 26, Barcelona"
2024,Restaurant La Salut,ChIJb_m3sbqipBIRvP2QtwdMOdg,OPERATIONAL,"{'lat': 41.4104324, 'lng': 2.1552446}",4.3,1.0,813,"C. de la Mare de Déu de la Salut, 16, 18, Barcelona"
2025,Restaurant La iaia,ChIJTTPHErqipBIRfqCfxaF6E4Y,OPERATIONAL,"{'lat': 41.410308, 'lng': 2.1586498}",3.7,,177,"C/ de l'Escorial, 164, Barcelona"
2026,Bar-Restaurant Piranya,ChIJwzSRwa-ipBIRX3yYxrtMC7I,OPERATIONAL,"{'lat': 41.4125067, 'lng': 2.1538947}",3.2,,360,"C/ de Larrard, 46, Barcelona"
